timestamp,service,cost,day_of_week,day_name,is_weekend,week,month,service_encoded,rolling_mean_7,rolling_std_7,deviation,pct_deviation,cost_prev,cost_change,cost_change_rate,upper_bound,lower_bound,baseline_anomaly,volatility,anomaly_label,anomaly_flag,anomaly_score,cost.1,rolling_mean_7.1,rolling_std_7.1,deviation.1,pct_deviation.1,cost_change_rate.1,volatility.1,top_feature,ml_signal_raw,deviation_signal_raw,shap_signal_raw,volatility_signal_raw,ml_signal_norm,deviation_signal_norm,shap_signal_norm,volatility_signal_norm,ais_score,ais_band,anomaly_type,root_cause,confidence,recommended_action
2024-01-11,EC2,126.48116620974496,3,Thursday,0,2,1,0,127.437866504569,4.111839603634211,-0.9567002948240316,-0.0075071895504295,130.7649389129163,-4.283772703171351,-0.0327593345065592,135.66154571183742,119.21418729730058,0,0.0322654434962025,1,0,-0.2152852893021984,0.0159519291855903,-0.1529272001458726,0.3960499508973996,0.2197847988581527,0.3162138546555095,0.2062669400478928,0.389273647877978,rolling_std_7,-0.2152852893021984,0.0075071895504295,127.437866504569,0.0322654434962025,0.0526796539963878,0.0036938602121663,0.23977713464147,0.0318116819558606,7.227321618405876,Low,Normal,No anomaly,0.0,No action needed
2024-01-12,EC2,127.1710993937601,4,Friday,0,2,1,0,128.08848513035184,3.542795531156107,-0.91738573659174,-0.0071621244020248,126.48116620974496,0.6899331840151461,0.0054548289689449,135.17407619266405,121.00289406803962,0,0.0276589675563813,1,0,-0.2078261906522868,-0.003259797668848,-0.1501031580157064,0.3033565173062177,0.2025027794988847,0.3143948283462088,0.2230586830077813,0.2075550926351811,pct_deviation,-0.2078261906522868,0.0071621244020248,128.08848513035184,0.0276589675563813,0.0703131105727743,0.0035240733147215,0.2413745972480223,0.0272699886872662,7.803222844758189,Low,Normal,No anomaly,0.0,No action needed
2024-01-13,EC2,131.36308628961083,5,Saturday,1,2,1,0,129.20793278110972,3.067346701032466,2.155153508501116,0.0166797292961481,127.1710993937601,4.191986895850732,0.0329633587049325,135.34262618317464,123.0732393790448,0,0.0237396141058358,1,0,-0.205036415771339,-0.0841775917409467,-0.1269358504026012,0.2845021095815814,0.2423390785325273,0.3081953774572546,0.1714641295473578,0.1939686100409297,pct_deviation,-0.205036415771339,0.0166797292961481,131.36308628961083,0.0237396141058358,0.0769081935083874,0.0082071443624627,0.2494147189045378,0.0234057546358721,8.277381801296285,Low,Normal,No anomaly,0.0,No action needed
2024-01-14,EC2,121.18939025371188,6,Sunday,1,2,1,0,127.45218559969216,3.672484754782712,-6.262795345980294,-0.0491383872714972,131.36308628961083,-10.173696035898956,-0.0774471394421872,134.79715510925757,120.10721609012673,0,0.0288146056449072,1,0,-0.1820443292526893,0.0506356399321187,-0.3674150955827267,0.2438241196441528,0.0285152028062369,-0.0124983441467965,0.0118704827375025,0.1720171404159967,rolling_mean_7,-0.1820443292526893,0.0491383872714972,127.45218559969216,0.0288146056449072,0.1312619402887622,0.0241782004321204,0.2398122922869975,0.0284093745857613,10.541900387596666,Low,Normal,No anomaly,0.0,No action needed
2024-01-15,EC2,122.67998492745606,0,Monday,0,3,1,0,126.36675975178969,3.8180423846625104,-3.686774824333625,-0.0291751924305354,121.18939025371188,1.4905946737441838,0.0122997116135866,134.0028445211147,118.73067498246466,0,0.0302139747036497,1,0,-0.2036999211312476,0.0264123913902637,-0.1789312719735739,0.3589949390117188,0.1000256307214549,0.164785316280007,0.2072111561581398,0.259325863205007,rolling_std_7,-0.2036999211312476,0.0291751924305354,126.36675975178969,0.0302139747036497,0.0800676932424342,0.0143554497695193,0.2371472483803261,0.0297890637705955,8.422813680736239,Low,Normal,No anomaly,0.0,No action needed
2024-01-16,EC2,128.98579829327596,1,Tuesday,0,3,1,0,126.94792346863944,3.869967214534905,2.0378748246365177,0.0160528396875396,122.67998492745606,6.305813365819901,0.0514005023357613,134.68785789770925,119.20798903956964,0,0.0304846806780901,1,0,-0.2074075467431953,-0.0386821119663949,-0.1687534262168236,0.3756934897502331,0.2221464209745084,0.3067661261055396,0.1120372993361684,0.2720173445113715,rolling_std_7,-0.2074075467431953,0.0160528396875396,128.98579829327596,0.0304846806780901,0.0713027930449348,0.0078986877067324,0.2435777684566757,0.0300559627011328,8.054953197425199,Low,Normal,No anomaly,0.0,No action needed
2024-01-17,EC2,127.16758643207622,2,Wednesday,0,3,1,0,126.43401597137658,3.4997575143359883,0.7335704606996387,0.0058020019141501,128.98579829327596,-1.8182118611997424,-0.0140962163609942,133.43353100004856,119.4345009427046,0,0.0276805036258854,1,0,-0.2132942943473239,0.0293482321328674,-0.1101729196186856,0.312294765487716,0.2911039757852502,0.3181482299917867,0.2368820960598386,0.2342019562156181,pct_deviation,-0.2132942943473239,0.0058020019141501,127.16758643207622,0.0276805036258854,0.0573864054054203,0.0028548345392938,0.2391135165217398,0.0272912218866091,7.285807884102463,Low,Normal,No anomaly,0.0,No action needed
2024-01-18,EC2,134.17765864193746,3,Thursday,0,3,1,0,127.53351489026124,4.5641594609679705,6.644143751676225,0.0520972329228201,127.16758643207622,7.010072209861235,0.0551246733172747,136.6618338121972,118.4051959683253,0,0.0357879190189034,1,0,-0.2018715041894314,-0.1989717208402511,-0.0847374534618643,0.3894982672459612,0.0643265921142279,0.174912865033774,0.144905225487462,0.3776809150499544,rolling_std_7,-0.2018715041894314,0.0520972329228201,134.17765864193746,0.0357879190189034,0.0843901070165741,0.0256340797797703,0.2563253327543454,0.0352846195287985,9.37845208699209,Low,Normal,No anomaly,0.0,No action needed
2024-01-19,EC2,128.37986007367374,4,Friday,0,3,1,0,127.70619498739174,4.571023513697032,0.673665086282,0.0052751163214701,134.17765864193746,-5.797798568263715,-0.0432098621696546,136.8482420147858,118.56414795999768,0,0.0357932765612158,1,0,-0.2124655083751655,-0.0417421968230651,-0.1315332681017815,0.4012325407731572,0.2694473583600815,0.3024313082810908,0.1182560289883547,0.3610330109962185,rolling_std_7,-0.2124655083751655,0.0052751163214701,128.37986007367374,0.0357932765612158,0.0593456718177698,0.0025955841614939,0.2420900095617766,0.0352899017258997,7.526114755590794,Low,Normal,No anomaly,0.0,No action needed
2024-01-20,EC2,126.10998681102797,5,Saturday,1,3,1,0,126.95575220473704,4.293374968724145,-0.8457653937090726,-0.0066618905595252,128.37986007367374,-2.269873262645774,-0.0176809126021326,135.54250214218533,118.36900226728876,0,0.0338178818681768,1,0,-0.2165277432680583,0.03860479682925,-0.156838920937903,0.3934685809383181,0.2270302954732942,0.3076913533958732,0.2395103670958406,0.3905400594003417,rolling_std_7,-0.2165277432680583,0.0066618905595252,126.95575220473704,0.0338178818681768,0.049742468274168,0.0032779367445476,0.2385934003683557,0.0333422877803593,7.111326816004815,Low,Normal,No anomaly,0.0,No action needed
2024-01-21,EC2,140.68871719914702,6,Sunday,1,3,1,0,129.7413703397992,5.938913064963302,10.947346859347816,0.084378220970643,126.10998681102797,14.578730388119055,0.1156032888492166,141.6191964697258,117.8635442098726,0,0.0457750106358433,1,0,-0.1533443031460497,-0.5290300353047865,-0.3535294207747418,0.2776048390705052,-0.3892358747755734,-0.0206786064189716,-0.0635468943912819,0.1949995870569218,cost,-0.1533443031460497,0.084378220970643,140.68871719914702,0.0457750106358433,0.1991093690258236,0.0415177146018654,0.2723119217667635,0.0451312587736465,14.33756667089976,Low,Normal,No anomaly,0.0,No action needed
2024-01-22,EC2,132.35787202522354,0,Monday,0,4,1,0,131.1239256394803,5.086367947605854,1.233946385743252,0.0094105350005351,140.68871719914702,-8.330845173923478,-0.0592147312707651,141.296661534692,120.9511897442686,0,0.0387905375383988,1,0,-0.1959429128179269,-0.2189368055660802,-0.2587578139383366,0.3334308865437683,0.2466104513115174,0.2842488891286385,-0.0775088009182685,0.3331431475200774,rolling_std_7,-0.1959429128179269,0.0094105350005351,132.35787202522354,0.0387905375383988,0.0984054141488645,0.0046303880540337,0.2518572143253549,0.0382450110507128,9.19392058909906,Low,Normal,No anomaly,0.0,No action needed
2024-01-23,EC2,133.88824883743123,1,Tuesday,0,4,1,0,131.82427571721672,5.080408381961666,2.063973120214513,0.0156570021144817,132.35787202522354,1.5303768122076915,0.0115624153906908,141.98509248114004,121.6634589532934,0,0.0385392445278248,1,0,-0.2073565354090739,-0.1818704735962361,-0.2022703942439258,0.3515388665450176,0.2314822939390059,0.2790275122463765,0.2414522444372794,0.3598826408299742,volatility,-0.2073565354090739,0.0156570021144817,133.88824883743123,0.0385392445278248,0.071423384846619,0.0077039185921686,0.2556147454419824,0.037997252071945,8.413189717315554,Low,Normal,No anomaly,0.0,No action needed
2024-01-24,EC2,126.42894862805798,2,Wednesday,0,4,1,0,131.71875603092843,5.1995216837119616,-5.289807402870451,-0.0401598615160756,133.88824883743123,-7.459300209373254,-0.0557128778441314,142.11779939835236,121.3197126635045,0,0.0394744184172745,1,0,-0.1980709795526863,-0.0220961258249445,-0.2971622129561472,0.3217912677930254,0.0940966584159118,0.150952835937884,0.1389206321209523,0.3362338479302132,volatility,-0.1980709795526863,0.0401598615160756,131.71875603092843,0.0394744184172745,0.093374622344083,0.0197603795113785,0.2502879941068168,0.0389192742455469,9.450472163203802,Low,Normal,No anomaly,0.0,No action needed
2024-01-25,EC2,130.77212575861418,3,Thursday,0,4,1,0,131.2322513333108,5.089257534466624,-0.460125574696633,-0.0035061925323985,126.42894862805798,4.3431771305562,0.0343527082536004,141.41076640224406,121.05373626437756,0,0.0387805367579596,1,0,-0.2093984112869033,-0.1038132189445346,-0.1633014172687226,0.3505076544841992,0.2498517855354083,0.3164381059900782,0.1489023624384746,0.3602192315195913,volatility,-0.2093984112869033,0.0035061925323985,131.2322513333108,0.0387805367579596,0.0665963499304764,0.0017251975595688,0.2490934800988277,0.038235150915157,7.93802504005765,Low,Normal,No anomaly,0.0,No action needed
2024-01-26,EC2,133.9306915956898,4,Friday,0,4,1,0,132.02522726502738,5.002449760973013,1.9054643306624257,0.014432576453829,130.77212575861418,3.158565837075628,0.0241532021997856,142.0301267869734,122.02032774308137,0,0.0378901024122463,1,0,-0.2074787955131755,-0.1815242460474488,-0.218289486101851,0.3478845725138155,0.2412425668284263,0.3000107922330748,0.223932576026774,0.3707377515407411,volatility,-0.2074787955131755,0.014432576453829,133.9306915956898,0.0378901024122463,0.0711343595450532,0.0071014484933043,0.2557189550611821,0.0373572390956049,8.377483726533711,Low,Normal,No anomaly,0.0,No action needed
2024-01-27,EC2,127.44563267411964,5,Saturday,1,4,1,0,132.21603381689764,4.75876014442729,-4.770401142777999,-0.0360803500472635,133.9306915956898,-6.485058921570172,-0.0484210031330028,141.7335541057522,122.69851352804304,0,0.0359923047691365,1,0,-0.1975585760365182,-0.0462320685550764,-0.3141545982790192,0.3310470115885136,0.0973919739456409,0.1566659034536064,0.1497034117442033,0.3288903984493244,rolling_std_7,-0.1975585760365182,0.0360803500472635,132.21603381689764,0.0359923047691365,0.0945859543797633,0.0177530843713671,0.2515089592570215,0.0354861309223577,9.405572083408527,Low,Normal,No anomaly,0.0,No action needed
2024-01-28,EC2,134.84824901505098,6,Sunday,1,4,1,0,131.38168121916962,3.32024025298707,3.4665677958813603,0.0263854709412932,127.44563267411964,7.4026163409313455,0.0580844992861775,138.02216172514375,124.74120071319548,0,0.0252717119271077,1,0,-0.1951189980437848,-0.205005250679984,-0.2247247409295733,0.2970935959951565,0.1785253454669697,0.2752172239138746,0.095476852857842,0.1945947641847812,rolling_std_7,-0.1951189980437848,0.0263854709412932,134.84824901505098,0.0252717119271077,0.1003531649528642,0.0129827867852008,0.2579718319520495,0.0249163059667814,9.435025605448986,Low,Normal,No anomaly,0.0,No action needed
2024-01-29,EC2,129.68286117614954,0,Monday,0,5,1,0,130.99953681215905,3.343021902396344,-1.3166756360095064,-0.0100509938244099,134.84824901505098,-5.165387838901438,-0.0383051874501761,137.68558061695174,124.31349300736636,0,0.0255193394461884,1,0,-0.1996341694449719,-0.0955779208689128,-0.2692789903502454,0.2834729741275672,0.2125277279372462,0.2896133865273886,0.1705911373579007,0.1908062927939171,pct_deviation,-0.1996341694449719,0.0100509938244099,130.99953681215905,0.0255193394461884,0.089679210555074,0.004945521347412,0.2485220966019376,0.0251604510032952,8.634986706938133,Low,Normal,No anomaly,0.0,No action needed
2024-01-30,EC2,130.89385122544917,1,Tuesday,0,5,1,0,130.57176572473304,3.0940902862024067,0.3220855007161276,0.0024667314121172,129.68286117614954,1.2109900492996246,0.0093380878933095,136.75994629713784,124.38358515232822,0,0.023696470918227,1,0,-0.2086174145114669,-0.0848516660969765,-0.1593843483487149,0.3026282198036594,0.2993583085943175,0.3212213574591556,0.2538226146209162,0.1955278326103767,pct_deviation,-0.2086174145114669,0.0024667314121172,130.89385122544917,0.023696470918227,0.068442641737613,0.0012137379715954,0.2482626069929252,0.0233632181877698,7.747605012639372,Low,Normal,No anomaly,0.0,No action needed
2024-01-31,EC2,1.3511471840398586,2,Wednesday,0,5,1,0,112.7035083755876,49.16523728860808,-111.35236119154771,-0.9880114019197068,130.89385122544917,-129.5427040414093,-0.9896774594974118,211.03398295280377,14.373033798371438,-1,0.4362351592677307,-1,1,0.0781401468075514,-1.0588457083976337,-0.4131519079746397,-0.8653252397931958,-2.0911282060040595,-1.6772686650549389,-0.6336611131438988,-0.4579399715943015,deviation,0.0781401468075514,0.9880114019197068,112.7035083755876,0.4362351592677307,0.7463431821104529,0.4861441132133266,0.2035998946888381,0.4301002137541538,51.22983587035472,High,Sudden Drop,Deviation from expected baseline,51.22983587035472,Check for service outages or disabled resources
2024-02-01,EC2,140.8090283182813,3,Thursday,0,5,2,0,114.1373515983972,49.92056576581204,26.671676719884104,0.2336805086990783,1.3511471840398586,139.45788113424143,103.2136621716156,213.9784831300213,14.296220066773117,0,0.4373726978328283,-1,1,0.0906929377182754,-0.3600084261282607,-0.2304309242782392,-0.8521357975029135,-0.567366095924824,-0.2803846514723143,-4.658182611674406,-0.5248628353660304,cost_change_rate,0.0906929377182754,0.2336805086990783,140.8090283182813,0.4373726978328283,0.7760182278265105,0.114980863030551,0.2726073214161943,0.4312217546698914,42.530536613216654,Medium,Gradual Increase,Sudden usage surge (possible scaling event),42.530536613216654,Review long-term scaling trends and optimize resource allocation
2024-02-02,EC2,131.0163555060461,4,Friday,0,5,2,0,113.72101787130522,49.73980372319603,17.295337634740875,0.1520856604841235,140.8090283182813,-9.792672812235196,-0.0695457687176307,213.2006253176973,14.241410424913155,0,0.4373844015856515,1,0,-0.0853669034365285,-0.3360500876280839,-0.2517743423432044,-1.2171258772147469,-0.600948656086765,-0.1625629816645198,0.1248547472913839,-0.5888525344967666,rolling_std_7,-0.0853669034365285,0.1520856604841235,131.0163555060461,0.4373844015856515,0.3598092849557081,0.0748326875629779,0.2485633915072952,0.4312332938282652,26.278072837909004,Medium,Normal,No anomaly,0.0,No action needed
2024-02-03,EC2,125.29572034862876,5,Saturday,1,5,2,0,113.41388753909224,49.647485383113086,11.88183280953652,0.1047652277838437,131.0163555060461,-5.720635157417334,-0.0436635158922443,212.7088583053184,14.118916772866072,0,0.4377548647951215,1,0,-0.0998656343890454,-0.182755934377875,-0.3323109754002085,-1.3560333819031007,-0.1482322556374899,-0.0200399338201332,0.1520341095789529,-0.7122450033961732,rolling_std_7,-0.0998656343890454,0.1047652277838437,125.29572034862876,0.4377548647951215,0.3255339985352842,0.0515489989868638,0.2345175274825651,0.4315985470688535,24.104488674024964,Low,Normal,No anomaly,0.0,No action needed
2024-02-04,EC2,134.16584766597722,6,Sunday,1,5,2,0,113.3164016320817,49.5990293955938,20.84944603389552,0.1839931721592982,125.29572034862876,8.870127317348462,0.0707935321711905,212.51446042326933,14.1183428408941,0,0.4377038478471508,1,0,-0.0759134991954613,-0.387942833921733,-0.2799156802476568,-1.22016444308314,-0.6082468147321943,-0.2047373475947534,0.0523794683578377,-0.6593964151993037,rolling_std_7,-0.0759134991954613,0.1839931721592982,134.16584766597722,0.4377038478471508,0.3821573193507033,0.0905325559430721,0.2562963332887665,0.4315482475921581,27.69063323522448,Medium,Normal,No anomaly,0.0,No action needed
2024-02-05,EC2,123.39055135319288,0,Monday,0,6,2,0,112.41750022880218,49.3091499797889,10.973051124390691,0.0976098038646947,134.16584766597722,-10.775296312784349,-0.0803132518230592,211.03580018838,13.799200269224386,0,0.4386251739558232,1,0,-0.1004850919984716,-0.1659333681908431,-0.1870550358873787,-1.3595267618965958,-0.152134908122327,-0.0107136537854659,0.066726511941982,-0.7721661133416696,rolling_std_7,-0.1004850919984716,0.0976098038646947,123.39055135319288,0.4386251739558232,0.3240695885080943,0.0480282225979666,0.2298397698704008,0.4324566167317352,23.866926924106345,Low,Normal,No anomaly,0.0,No action needed
2024-02-06,EC2,129.95808663431214,1,Tuesday,0,6,2,0,112.28381957292548,49.251946090229886,17.674267061386672,0.1574070561060414,123.39055135319288,6.567535281119262,0.0532255888059408,210.78771175338525,13.779927392465709,0,0.4386379256706951,1,0,-0.0892178855492198,-0.2385971664002565,-0.0987995759767474,-1.2636321332745892,-0.5931150561502632,-0.1471695814518704,0.1019808792561757,-0.6793823951004883,rolling_std_7,-0.0892178855492198,0.1574070561060414,129.95808663431214,0.4386379256706951,0.3507054871581836,0.0774510431311911,0.2459650260697254,0.4324691891142578,26.00456170258053,Medium,Normal,No anomaly,0.0,No action needed
2024-02-07,EC2,118.5164658122446,2,Wednesday,0,6,2,0,129.02172223409758,7.373505943466835,-10.505256421852977,-0.0814223793150769,129.95808663431214,-11.441620822067534,-0.0880408463834539,143.76873412103126,114.2747103471639,0,0.0571493330293249,1,0,-0.1469257548181904,-0.0974918390929513,-0.4884924300704591,0.0561042859726564,-0.5670257271041622,-0.0931062317719154,0.045140504492428,0.0446426098311947,deviation,-0.1469257548181904,0.0814223793150769,129.02172223409758,0.0571493330293249,0.2142829440829233,0.0400633133493574,0.243665972436501,0.0563456196265338,14.42030618651107,Low,Normal,No anomaly,0.0,No action needed
2024-02-08,EC2,121.06179137565051,3,Thursday,0,6,2,0,126.20068838515031,5.699763593061302,-5.1388970094998,-0.0407200362221171,118.5164658122446,2.5453255634059104,0.021476554596833,137.6002155712729,114.80116119902772,0,0.0451642793264603,1,0,-0.2003067524994836,-0.0054540072201221,-0.1996237397815214,0.285319638784244,0.0886854928187607,0.1650800614240322,0.1866837559146051,0.2871023375582226,volatility,-0.2003067524994836,0.0407200362221171,126.20068838515031,0.0451642793264603,0.0880892109261126,0.0200360095650236,0.2367394936870044,0.0445291164173245,9.086929289364608,Low,Normal,No anomaly,0.0,No action needed
2024-02-09,EC2,128.06668149938974,4,Friday,0,6,2,0,125.77930638419942,5.384734147704924,2.287375115190329,0.0181856220954757,121.06179137565051,7.00489012373923,0.0578621005481597,136.54877467960927,115.00983808878956,0,0.0428109668783456,1,0,-0.2018992790354798,-0.0654215008602547,-0.2038325171187144,0.274288431563723,0.1952824385340387,0.2918015702779254,0.0788178514795972,0.297742451502435,volatility,-0.2018992790354798,0.0181856220954757,128.06668149938974,0.0428109668783456,0.0843244467317733,0.0089481084020487,0.2413210628366655,0.0422088995217779,8.67935363723351,Low,Normal,No anomaly,0.0,No action needed
2024-02-10,EC2,130.15105325790896,5,Saturday,1,6,2,0,126.47292537123944,5.619649087924595,3.678127886669514,0.0290823319303296,128.06668149938974,2.084371758519211,0.0162756742921647,137.71222354708863,115.23362719539026,0,0.0444336100164757,1,0,-0.1993663437846997,-0.076883540109691,-0.2442188839338802,0.2571237284177771,0.107914211169196,0.2364431445340002,0.2205000417593315,0.2710787338239019,volatility,-0.1993663437846997,0.0290823319303296,130.15105325790896,0.0444336100164757,0.0903123557073382,0.0143097584086328,0.2464388166334949,0.0438087227953718,9.1761323766163,Low,Normal,No anomaly,0.0,No action needed
2024-02-11,EC2,126.6935617094424,6,Sunday,1,6,2,0,125.40545594887732,4.516154806462111,1.288105760565074,0.0102715280455971,130.15105325790896,-3.4574915484665496,-0.0265652193836875,134.43776556180154,116.3731463359531,0,0.0360124239584832,1,0,-0.2177439935057981,-0.0093580428007191,-0.0957418252380012,0.4148676787830181,0.282046763933197,0.3096405649254576,0.2060169923274219,0.3810457116348936,rolling_std_7,-0.2177439935057981,0.0102715280455971,126.6935617094424,0.0360124239584832,0.0468672286829261,0.0050540336714438,0.23794964457129,0.0355059671676825,7.083556412986771,Low,Normal,No anomaly,0.0,No action needed
2024-02-12,EC2,124.64308693930484,0,Monday,0,7,2,0,125.58438960403616,4.447305750339033,-0.9413026647313244,-0.0074953789459457,126.6935617094424,-2.050474770137569,-0.0161845209861168,134.47900110471423,116.6897781033581,0,0.0354128838005457,1,0,-0.2170276140090116,0.0128861182574151,-0.1151326374939037,0.4018530087997933,0.2288405330188055,0.3105432386937755,0.2373995874480602,0.3835352405293466,rolling_std_7,-0.2170276140090116,0.0074953789459457,125.58438960403616,0.0354128838005457,0.048560763966703,0.0036880488866774,0.2352262965262115,0.0349148585772701,7.038517014618213,Low,Normal,No anomaly,0.0,No action needed
